"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","$twtr new view poll feature added on #Tweetdeck once you hit open https://t.co/JS1LcO2itJ",FALSE,0,NA,2015-12-12 01:00:14,FALSE,NA,"675480242551701504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","teecres1",0,FALSE,FALSE,NA,NA
"82","Think Or Swim Training Video Is Live 
https://t.co/UstZBf7XHj
$SPY $QQQ $DIA $IWM $BABA $AAPL $FB $GDX $USO $TWTR $AMZN $UVXY $PCLN $BBRY",FALSE,2,NA,2015-12-12 01:00:05,FALSE,NA,"675480207394934785",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","tradewithjoe",1,FALSE,FALSE,NA,NA
"83","Twitter, Inc. Stock vs. Facebook, Inc. Stock in 3 Metrics - Motley Fool https://t.co/LHx2s9DJtd #Twitter ‚Ä¢ $TWTR",FALSE,1,NA,2015-12-12 00:59:05,FALSE,NA,"675479952737697792",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","greensboro_nc",0,FALSE,FALSE,"-122.41671493","37.7767782"
"84","#TheoryWars Just notified I won Star Wars tix thru @verizon promo. VZ customer $twtr investor-just thrilled. Thank u-never won anything!Ì†ΩÌ∏äÌ†ΩÌ∏äÌ†ΩÌ∏ä",FALSE,1,NA,2015-12-12 00:57:46,FALSE,NA,"675479622331604992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ken_govpur",1,FALSE,FALSE,NA,NA
"85","CNBC Latest Video News Clips on the Stock Market - CNBC $TWTR manipulating talking heads... https://t.co/JAERDircsC",FALSE,0,NA,2015-12-12 00:52:25,FALSE,NA,"675478276719190016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmoothPooh",0,FALSE,FALSE,NA,NA
"86","XOP SPDR S&amp;P Oil &amp; Gas Exploration &amp; Production Index Stock Forum
https://t.co/xb5HWzcKyF

$XOP $TWTR $PBMD $DDD #XOP #share #share",FALSE,0,NA,2015-12-12 00:51:32,FALSE,NA,"675478053842059265",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNASDAQOMX",0,FALSE,FALSE,NA,NA
"87","TWTR Twitter, Inc. Prev Close
https://t.co/oAQYGWWlbY

$TWTR $FDX $OIH $RWM #TWTR #stock #invest",FALSE,0,NA,2015-12-12 00:48:14,FALSE,NA,"675477224812769281",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"88","NUGT Direxion Daily Gold Miners Bull 3x Shares Prev Close
https://t.co/rAvDbYhF7y

$NUGT $UGA $TWTR $XLY #NUGT #pennystocks #tradeideas",FALSE,0,NA,2015-12-12 00:43:02,FALSE,NA,"675475914495361024",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","lookn4wins",0,FALSE,FALSE,NA,NA
"89","*Review* ShortStocking DVD by Timothy Sykes: https://t.co/0wHYHzRFfw  $AXMM $STUDY $FB $TWTR $LNKD #stocks #daytrading",FALSE,0,NA,2015-12-12 00:42:44,FALSE,NA,"675475840868573184",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","Sw1ng_Trader",0,FALSE,FALSE,NA,NA
"90","$TWTR Stock Forum Updated Friday, December 11, 2015 7:07:19 PM $XLY $FISV $ABBV $XLI https://t.co/vHrIXo4i4m",FALSE,0,NA,2015-12-12 00:41:10,FALSE,NA,"675475446037803008",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","PolgarStocks",0,FALSE,FALSE,NA,NA
"91","$SCTY Stock Forum Updated Friday, December 11, 2015 7:07:19 PM $QCOM $TWTR $SLTD $CSCO https://t.co/cK1xUfs4bY",FALSE,0,NA,2015-12-12 00:41:09,FALSE,NA,"675475440023158784",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","PolgarStocks",0,FALSE,FALSE,NA,NA
"92","https://t.co/AAlC0qe2S2 &lt;-- Timothy Sykes shares how to make millions trading #pennystocks $FB $TWTR $YHOO",FALSE,0,NA,2015-12-12 00:36:50,FALSE,NA,"675474355950784513",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","St0ckReviews",0,FALSE,FALSE,NA,NA
"93","@PipsToDollars What do you think of $TWTR for 2016?  I'll hang up and listen.",FALSE,0,"PipsToDollars",2015-12-12 00:36:38,FALSE,NA,"675474304864251904","37469211","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dailydammit",0,FALSE,FALSE,NA,NA
"94","RT @optionalarmchat: Scary mkts like today are easier when in a good trading room w/good people. E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR‚Ä¶",FALSE,0,NA,2015-12-12 00:36:37,FALSE,NA,"675474301265539072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OptionAlarm",6,TRUE,FALSE,NA,NA
"95","RT @optionalarmchat: Scary mkts like today are easier when in a good trading room w/good people. E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR‚Ä¶",FALSE,0,NA,2015-12-12 00:36:37,FALSE,NA,"675474301156532224",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ExactOptionPick",6,TRUE,FALSE,NA,NA
"96","RT @optionalarmchat: Scary mkts like today are easier when in a good trading room w/good people. E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR‚Ä¶",FALSE,0,NA,2015-12-12 00:36:37,FALSE,NA,"675474301139746816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PennyStockPlan",6,TRUE,FALSE,NA,NA
"97","RT @optionalarmchat: Scary mkts like today are easier when in a good trading room w/good people. E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR‚Ä¶",FALSE,0,NA,2015-12-12 00:36:37,FALSE,NA,"675474301122953220",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PennyStockRally",6,TRUE,FALSE,NA,NA
"98","RT @optionalarmchat: Scary mkts like today are easier when in a good trading room w/good people. E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR‚Ä¶",FALSE,0,NA,2015-12-12 00:36:37,FALSE,NA,"675474301110378496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ExactStockPicks",6,TRUE,FALSE,NA,NA
"99","Scary mkts like today are easier when in a good trading room w/good people. E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate $SPX",FALSE,2,NA,2015-12-12 00:36:27,FALSE,NA,"675474258634633216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","optionalarmchat",6,FALSE,FALSE,NA,NA
"100","BRK/B Berkshire Hathaway, Inc. Stock Forum
https://t.co/lAQdjGWNy0

$BRK/B $FSLR $ATVI $TWTR #BRK/B #stocks #pennystocks",FALSE,0,NA,2015-12-12 00:36:04,FALSE,NA,"675474163407052800",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","rosnerstocks",0,FALSE,FALSE,NA,NA
"101","#Tech #stocks $TWTR Twitter  Daily:-4.13% Weekly:-0.72% YTD:-30.75% Trend:59 / 100  https://t.co/UpyMkKyoIZ",FALSE,0,NA,2015-12-12 00:35:23,FALSE,NA,"675473988156526594",NA,"<a href=""http://12stocks.com/tech"" rel=""nofollow"">TechStocksTweets</a>","Top_Tech_Stocks",0,FALSE,FALSE,NA,NA
"102","NUEVO: Repaso Semanal https://t.co/CguS4ocPxN $FB $TWTR https://t.co/06Op9lmVX7",FALSE,0,NA,2015-12-12 00:30:12,FALSE,NA,"675472685414154240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DTAespanol",0,FALSE,FALSE,NA,NA
"103","Seems like $TWTR is getting it together now! Down today but was that the opportunity? I didn't pull the trigger But might of wished I had",FALSE,2,NA,2015-12-12 00:28:58,FALSE,NA,"675472373403922433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdbillingsley1",0,FALSE,FALSE,NA,NA
"104","@tdarling1 not for $twtr finance, they all traded this perfectly. Apparently",FALSE,0,"tdarling1",2015-12-12 00:26:23,FALSE,"675471607100477440","675471724893351936","24018964","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CraigScott31",0,FALSE,FALSE,NA,NA
"105","Trading's not the most glamorous endeavor but you can do it anywhere in the world. https://t.co/GhV658T485 $FB $TWTR https://t.co/uHFH6g7Xs4",FALSE,0,NA,2015-12-12 00:25:22,FALSE,NA,"675471466939482112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DTradingAcademy",0,FALSE,FALSE,NA,NA
"106","$TWTR Short Sales Updated Friday, December 11, 2015 7:11:18 PM $QCOM $EZU $HAL $NWBO https://t.co/4ry3pxoBIX",FALSE,0,NA,2015-12-12 00:24:06,FALSE,NA,"675471149338267649",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","IHNewsDesk",0,FALSE,FALSE,NA,NA
"107",". @sspencer_smb oh I had to go to the well (drinking) after today. I did lose plenty $ today. Unlike 98% of the $twtr folk",FALSE,1,"sspencer_smb",2015-12-12 00:22:44,FALSE,"675469728538828800","675470804709085184","25827743","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lalaruza74",0,FALSE,FALSE,NA,NA
"108","@Ifollowdreamsyo I think @jack put mentioned it the best when he gave shares of $TWTR to company employees. To earn smaller amount of",FALSE,1,"Ifollowdreamsyo",2015-12-12 00:11:12,FALSE,"675466862814101504","675467905266487296","367602126","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","s_yusif",0,FALSE,FALSE,NA,NA
"109","Is $SOCL blocking everybody over 21? Swipe Left! https://t.co/6sqHlwB3c3 $FB $LNKD $TWTR @stockchartscom https://t.co/7FQJ8k42yM",FALSE,3,NA,2015-12-12 00:11:02,FALSE,NA,"675467860186169344",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Schnellinvestor",0,FALSE,FALSE,NA,NA
"110","I think $TWTR should make u ditch the egg thing before allowing u to tweet publicly #MakeTheRightCall",FALSE,1,NA,2015-12-12 00:06:37,FALSE,NA,"675466750121545733",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","World_Warper31",0,FALSE,FALSE,NA,NA
"111","El Fin del R√°pido Crecimiento en China https://t.co/Gh6pwPYK0g #china $FB $TWTR https://t.co/gQDd3EgDad",FALSE,0,NA,2015-12-12 00:01:59,FALSE,NA,"675465583421489152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DTAespanol",0,FALSE,FALSE,NA,NA
"112","RT @IPOtweet: Renaissance IPO Index - Notice of December 2015 Quarterly Changes $TWTR $HLT $FIT $MTCH $GDDY $SHOP $SQ $IPO #IPO https://t.c‚Ä¶",FALSE,0,NA,2015-12-12 00:01:13,FALSE,NA,"675465389841584128",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","FinanzLinksCom",3,TRUE,FALSE,NA,NA
"113","@iBankCoin4tw @jack After about 20 seconds I stopped reading your opinion piece because it was too immature to be taken seriously. $TWTR",FALSE,1,"iBankCoin4tw",2015-12-11 23:58:48,FALSE,"675462647987486720","675464784456892416","16803117","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cvinciguerra1",0,FALSE,FALSE,NA,NA
"114","RT @BlogModerateur: Twitter : l'intensification de la mon√©tisation a √©t√© bien accueillie par les investisseurs. L'action $TWTR gagne 6% htt‚Ä¶",FALSE,0,NA,2015-12-11 23:54:38,FALSE,NA,"675463734924550145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mam_X5",4,TRUE,FALSE,NA,NA
"115","My Experience with Twitter Ads $TWTR cc: @JACK https://t.co/OSvqUOb2Jt",FALSE,0,NA,2015-12-11 23:50:19,FALSE,NA,"675462647987486720",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","iBankCoin4tw",0,FALSE,FALSE,NA,NA
"116","TWTR Twitter, Inc. Exchange
https://t.co/prwEbaGRPv

$TWTR $YUM $TWTR $ABX #TWTR #invest #tradeideas",FALSE,1,NA,2015-12-11 23:48:33,FALSE,NA,"675462203235954688",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","clayton_dd",0,FALSE,FALSE,NA,NA
"117","Access curated tweets- high relevancy, less spam - US Tech Giants https://t.co/J74uV6qAnD $AAPL $GOOGL $MSFT $FB $TWTR",FALSE,0,NA,2015-12-11 23:46:07,FALSE,NA,"675461592583151617",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"118","@jimcramer Jim, have you not directly commented on $TWTR recently because you are dumping it for a EOY Tax Loss?",FALSE,0,"jimcramer",2015-12-11 23:42:16,FALSE,NA,"675460621685661696","14216123","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cvinciguerra1",0,FALSE,FALSE,NA,NA
"119","Skim the cream of financial news $TWTR $FB $LNKD https://t.co/SdcFckfUFB https://t.co/LgfL9N0HUk",FALSE,0,NA,2015-12-11 23:35:44,FALSE,NA,"675458980093784066",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"120","AMAT Applied Materials, Inc. EOD Data
https://t.co/e7pDbRdLk5

$AMAT $CSCO $SPXU $TWTR #AMAT #stock #share",FALSE,0,NA,2015-12-11 23:33:32,FALSE,NA,"675458424574836736",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jim5011",0,FALSE,FALSE,NA,NA
"121","+1 ‚Äú@OphirGottlieb: How Twitter and CBS Found the ‚ÄòVoice of the Crowd‚Äô https://t.co/xiwYmGI9RO 
-
Can $twtr change everything?... Yes‚Äù",FALSE,0,"OphirGottlieb",2015-12-11 23:30:49,FALSE,"675454534597087232","675457740500766720","100024370","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","mattlauzon",0,FALSE,FALSE,NA,NA
"122","K Capital Stock Alerts - 40% OFF BLACK FRIDAY SALE! Learn More... https://t.co/wm5OCFxcYd #stockalerts $FB $TWTR",FALSE,0,NA,2015-12-11 23:29:55,FALSE,NA,"675457513127477248",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","KCapitalAlerts",0,FALSE,FALSE,NA,NA
"123","Track curated news and tweets for multiple tickers - US Tech Giants https://t.co/J74uV6qAnD $AAPL $GOOGL $MSFT $FB $TWTR",FALSE,0,NA,2015-12-11 23:27:11,FALSE,NA,"675456825555345408",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"124",".@twitter changing the way the world communicates @jack @sacca @adambain @omidkordestani @anthonynoto @jess $twtr  https://t.co/4nNzOeN6ZI",FALSE,5,NA,2015-12-11 23:26:49,FALSE,NA,"675456733410652161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarterMansbach",1,FALSE,FALSE,NA,NA
"125","Will this innovation help $TWTR generate more revenues? I doubt it: https://t.co/gQJxbVUfwQ",FALSE,1,NA,2015-12-11 23:15:55,FALSE,NA,"675453989865959426",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","SFinanciers",0,FALSE,FALSE,NA,NA
"126","meant to say sold my $QQQ puts when the stock was around 112.25. Least I don;t feel so bad selling $ATI $KMI $TWTR yesterday. Oh wait,I suck",FALSE,0,NA,2015-12-11 23:04:39,FALSE,NA,"675451154004709377",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","HitTheBidRadio",0,FALSE,FALSE,NA,NA
"127","non-chron is the way to go for Twitter $TWTR
https://t.co/zpHyXogYAf https://t.co/yVDiKuidAN",FALSE,1,NA,2015-12-11 22:59:30,FALSE,NA,"675449861320261632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stockmanalexp",0,FALSE,FALSE,NA,NA
"128","RT @RatingsNetwork: Twitter's buy rating reiterated at Axiom Securities. https://t.co/HzGEyPIgII $TWTR #TWTR",FALSE,0,NA,2015-12-11 22:56:24,FALSE,NA,"675449080491864065",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","joestory1",1,TRUE,FALSE,NA,NA
"129","RT @moneymorning: The bulls are out! 
$TWTR https://t.co/aTa9EFrrg0",FALSE,0,NA,2015-12-11 22:55:48,FALSE,NA,"675448930193137664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","joestory1",5,TRUE,FALSE,NA,NA
"130","XLV Health Care Select Sector SPDR Ask Size
https://t.co/kyw7dE5SWF

$XLV $LNKD $TAP $TWTR #XLV #pennystocks #tradeideas",FALSE,0,NA,2015-12-11 22:52:03,FALSE,NA,"675447985698770944",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Jake132013",0,FALSE,FALSE,NA,NA
"131","TWTR Twitter, Inc. Company Info
https://t.co/N4eHmYRGsP

$TWTR $REGN $TLT $PSX #TWTR #pennystocks #tradeideas",FALSE,0,NA,2015-12-11 22:48:32,FALSE,NA,"675447101250121728",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Stock_Tracker1",0,FALSE,FALSE,NA,NA
"132","Elon Musk backs future AI initiative:  https://t.co/GiuiBxcILc $FB $TWTR $LNKD $BAC",FALSE,0,NA,2015-12-11 22:47:46,FALSE,NA,"675446906286301184",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Stockology101",0,FALSE,FALSE,NA,NA
"133","RT @alphatrends: 20 min wells spent I promise https://t.co/p57dN7Y3Ji $SPY $IWM $QQQ $AAPL $GPRO $TWTR $AMZN https://t.co/bjVR5ObAZ1",FALSE,0,NA,2015-12-11 22:38:42,FALSE,NA,"675444623725187073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikentammy610",8,TRUE,FALSE,NA,NA
"134","In 5years¬± DM Texting, All companies Cust Service, Product Buys, More streamlined Timelines, Actionable news, should be standard $TWTR",FALSE,0,NA,2015-12-11 22:36:45,FALSE,NA,"675444135327760384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheEmulator23",0,FALSE,FALSE,NA,NA
"135","@Cvinciguerra1 @news5wcyb What @mcuban did yesterday reeks (like the Mav's) especially since he owns a boatload of $FB. $TWTR @jack @sacca",FALSE,1,"Cvinciguerra1",2015-12-11 22:35:07,FALSE,"675426211498082304","675443721530302464","3814050852","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ajbrzski",0,FALSE,FALSE,NA,NA
"136","RT @alphatrends: 20 min wells spent I promise https://t.co/p57dN7Y3Ji $SPY $IWM $QQQ $AAPL $GPRO $TWTR $AMZN https://t.co/bjVR5ObAZ1",FALSE,0,NA,2015-12-11 22:31:41,FALSE,NA,"675442857625432064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chung55",8,TRUE,FALSE,NA,NA
"137","https://t.co/bJ5Xg8dBZr &lt; Capture 5-20% moves on stocks under $10 in 1-4 days learn to TRADE STOCKS! $FB $EAC $TWTR #stocks",FALSE,1,NA,2015-12-11 22:29:42,FALSE,NA,"675442360621228032",NA,"<a href=""https://smqueue.com"" rel=""nofollow"">smqueue</a>","RJB_trading2",0,FALSE,FALSE,NA,NA
"138","#FastMoneyEspresso
FINAL TRADES
Tim Seymour‚Äî&gt;sell $EWJ
Brian Kelly‚Äî&gt;buy $GDX
David Seaburg‚Äî&gt;sell $TWTR going under $20
Guy Adami ‚Äî&gt; buy $SLW",FALSE,1,NA,2015-12-11 22:29:05,FALSE,NA,"675442204115009537",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Flower_Power_67",0,FALSE,FALSE,NA,NA
"139","charts/recap posted, blog later #daytrade #tradeideas #learn $BPMX $VRA $SPY $AAPL $FB $TWTR https://t.co/ox3OmuvWiD https://t.co/n7rNmkRN0p",FALSE,0,NA,2015-12-11 22:28:37,FALSE,NA,"675442089509785601",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","ZtradeCZAR",0,FALSE,FALSE,NA,NA
"140","https://t.co/pMyehoZ86w via marketingland $TWTR",FALSE,0,NA,2015-12-11 22:24:34,FALSE,NA,"675441068364533760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ajbrzski",0,FALSE,FALSE,NA,NA
"141","Twitter A Wild Card Play In 2016 With New Ads? $TWTR $AAPL $FB #IBDNews #wlst https://t.co/G34Tz550X8 https://t.co/KXf6fDd818",FALSE,0,NA,2015-12-11 22:21:04,FALSE,NA,"675440187984465924",NA,"<a href=""http://www.wlst.com"" rel=""nofollow"">wlst</a>","wlstcom",0,FALSE,FALSE,NA,NA
"142","Twitter A 'Wild Card' Play In 2016 With New Ads? https://t.co/46AdwT510d #IBDNews via @IBDinvestors  $TWTR $AAPL $FB  $TWTR $AAPL $FB",FALSE,1,NA,2015-12-11 22:20:55,FALSE,NA,"675440151003340800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vxx46",0,FALSE,FALSE,NA,NA
"143","RT @Fake_Buffett: Christmas. Is. Canceled. $DIS $HYG $JNK $TWTR $CMG $AAPL $TSLA $NFLX $AMZN $GOOG https://t.co/k1slr7sAc5",FALSE,0,NA,2015-12-11 22:18:44,FALSE,NA,"675439601352245249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chuckmoffat",1,TRUE,FALSE,NA,NA
"144","China's Weibo Seen Turning A Profit For 2015 https://t.co/JVnDcP5dK6 #IBDNews via @IBDinvestors  $WB $SINA $TWTR",FALSE,2,NA,2015-12-11 22:15:39,FALSE,NA,"675438824852426752",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","michio",0,FALSE,FALSE,NA,NA
"145","RT @alphatrends: 20 min wells spent I promise https://t.co/p57dN7Y3Ji $SPY $IWM $QQQ $AAPL $GPRO $TWTR $AMZN https://t.co/bjVR5ObAZ1",FALSE,0,NA,2015-12-11 22:14:52,FALSE,NA,"675438626642243586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jargueta09",8,TRUE,FALSE,NA,NA
"146","RT @1971capital: All I want for xmas is an essay from @sacca on how $TWTR can disrupt TV by accepting long form vid &amp; launching a YouTube-l‚Ä¶",FALSE,0,NA,2015-12-11 22:11:27,FALSE,NA,"675437767455719424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brodypettit",2,TRUE,FALSE,NA,NA
"147","$SPY  $IWM  $QQQ  $AAPL  $GPRO  $TWTR  $AMZN https://t.co/ya2KhfKyyQ",FALSE,0,NA,2015-12-11 22:03:42,FALSE,NA,"675435819209875457",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","sssvenky",0,FALSE,FALSE,NA,NA
"148","$TWTR: Wall Street analysts bullish on TWTR's earnings growth: https://t.co/DZ85fiYjVg https://t.co/oH4tVv6Xw5",FALSE,0,NA,2015-12-11 22:03:05,FALSE,NA,"675435660237492225",NA,"<a href=""http://example.com"" rel=""nofollow"">CrunchingTime</a>","TimeForGrowth",0,FALSE,FALSE,NA,NA
"149","After cleaning up our positions here's the recap - Jan $FXI 36 P, Jun $TWTR 32 C. Equities account is flat, as it is every wknd. $SPY $UVXY",FALSE,2,NA,2015-12-11 22:02:46,FALSE,NA,"675435584131698688",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","VarelResearch",0,FALSE,FALSE,NA,NA
